Start Time,End Time,Category,Timestamp,Heart Rate,Source Name
21/09/22 7:00,21/09/22 7:22,Light/Core,21/09/22 6:59,59,Apple Watch SE 2020
21/09/22 7:22,21/09/22 7:25,Awake,21/09/22 7:24,60,Apple Watch SE 2020
21/09/22 7:25,21/09/22 7:26,Light/Core,21/09/22 7:24,60,Apple Watch SE 2020
21/09/22 23:57,22/09/22 0:00,Light/Core,21/09/22 23:59,85,Apple Watch SE 2020
22/09/22 0:00,22/09/22 0:06,Awake,21/09/22 23:59,85,Apple Watch SE 2020
22/09/22 0:06,22/09/22 0:27,Light/Core,22/09/22 0:06,79,Apple Watch SE 2020
22/09/22 0:27,22/09/22 0:31,Deep,22/09/22 0:29,68,Apple Watch SE 2020
22/09/22 0:31,22/09/22 0:43,Light/Core,22/09/22 0:29,68,Apple Watch SE 2020
22/09/22 0:43,22/09/22 0:50,Deep,22/09/22 0:44,67,Apple Watch SE 2020
22/09/22 0:50,22/09/22 1:05,Light/Core,22/09/22 0:49,67,Apple Watch SE 2020
22/09/22 1:05,22/09/22 1:05,Deep,22/09/22 1:04,74,Apple Watch SE 2020
22/09/22 1:05,22/09/22 1:18,Light/Core,22/09/22 1:04,74,Apple Watch SE 2020
22/09/22 1:18,22/09/22 1:19,Deep,22/09/22 1:14,73,Apple Watch SE 2020
22/09/22 1:19,22/09/22 1:24,Light/Core,22/09/22 1:23,71,Apple Watch SE 2020
22/09/22 1:24,22/09/22 1:35,Deep,22/09/22 1:24,75,Apple Watch SE 2020
22/09/22 1:35,22/09/22 1:42,Light/Core,22/09/22 1:35,67,Apple Watch SE 2020
22/09/22 1:42,22/09/22 1:47,REM,22/09/22 1:44,67,Apple Watch SE 2020
22/09/22 1:47,22/09/22 1:48,Awake,22/09/22 1:44,67,Apple Watch SE 2020
22/09/22 1:48,22/09/22 1:52,Light/Core,22/09/22 1:52,65,Apple Watch SE 2020
22/09/22 1:52,22/09/22 2:21,REM,22/09/22 1:52,65,Apple Watch SE 2020
22/09/22 2:21,22/09/22 2:50,Light/Core,22/09/22 2:19,63,Apple Watch SE 2020
22/09/22 2:50,22/09/22 3:26,Deep,22/09/22 2:49,68,Apple Watch SE 2020
22/09/22 3:26,22/09/22 3:26,Light/Core,22/09/22 3:24,64,Apple Watch SE 2020
22/09/22 3:26,22/09/22 3:27,Awake,22/09/22 3:24,64,Apple Watch SE 2020
22/09/22 3:27,22/09/22 3:34,Light/Core,22/09/22 3:24,64,Apple Watch SE 2020
22/09/22 3:34,22/09/22 3:37,REM,22/09/22 3:34,61,Apple Watch SE 2020
22/09/22 3:37,22/09/22 4:45,Light/Core,22/09/22 3:34,61,Apple Watch SE 2020
22/09/22 4:45,22/09/22 4:51,REM,22/09/22 4:43,57,Apple Watch SE 2020
22/09/22 4:51,22/09/22 4:52,Awake,22/09/22 4:51,66,Apple Watch SE 2020
22/09/22 4:52,22/09/22 4:53,Light/Core,22/09/22 4:51,66,Apple Watch SE 2020
22/09/22 4:53,22/09/22 4:54,REM,22/09/22 4:51,66,Apple Watch SE 2020
22/09/22 4:54,22/09/22 4:57,Awake,22/09/22 4:51,66,Apple Watch SE 2020
22/09/22 4:57,22/09/22 5:04,Light/Core,22/09/22 4:57,61,Apple Watch SE 2020
22/09/22 5:04,22/09/22 5:06,REM,22/09/22 5:06,58,Apple Watch SE 2020
22/09/22 5:06,22/09/22 5:08,Light/Core,22/09/22 5:06,58,Apple Watch SE 2020
22/09/22 5:08,22/09/22 5:12,REM,22/09/22 5:06,58,Apple Watch SE 2020
22/09/22 5:12,22/09/22 5:14,Awake,22/09/22 5:10,57,Apple Watch SE 2020
22/09/22 5:14,22/09/22 5:14,Light/Core,22/09/22 5:16,60,Apple Watch SE 2020
22/09/22 5:14,22/09/22 5:17,REM,22/09/22 5:16,60,Apple Watch SE 2020
22/09/22 5:17,22/09/22 5:20,Awake,22/09/22 5:16,60,Apple Watch SE 2020
22/09/22 5:20,22/09/22 6:39,Light/Core,22/09/22 5:21,61,Apple Watch SE 2020
22/09/22 6:39,22/09/22 6:41,REM,22/09/22 6:40,60,Apple Watch SE 2020
22/09/22 6:41,22/09/22 6:43,Light/Core,22/09/22 6:40,60,Apple Watch SE 2020
22/09/22 6:43,22/09/22 6:44,REM,22/09/22 6:44,60,Apple Watch SE 2020
22/09/22 6:44,22/09/22 6:46,Light/Core,22/09/22 6:44,60,Apple Watch SE 2020
22/09/22 6:46,22/09/22 6:47,REM,22/09/22 6:44,60,Apple Watch SE 2020
22/09/22 6:47,22/09/22 6:48,Awake,22/09/22 6:44,60,Apple Watch SE 2020
22/09/22 6:48,22/09/22 6:49,Light/Core,22/09/22 6:50,58,Apple Watch SE 2020
22/09/22 6:49,22/09/22 6:56,Awake,22/09/22 6:50,58,Apple Watch SE 2020
22/09/22 6:56,22/09/22 7:05,Light/Core,22/09/22 6:58,63,Apple Watch SE 2020
22/09/22 7:05,22/09/22 7:07,REM,22/09/22 7:03,61,Apple Watch SE 2020
22/09/22 7:07,22/09/22 7:10,Awake,22/09/22 7:08,63,Apple Watch SE 2020
22/09/22 7:10,22/09/22 7:12,Light/Core,22/09/22 7:11,60,Apple Watch SE 2020
22/09/22 7:12,22/09/22 7:13,Awake,22/09/22 7:11,60,Apple Watch SE 2020
22/09/22 7:13,22/09/22 7:19,Light/Core,22/09/22 7:14,59,Apple Watch SE 2020
23/09/22 0:09,23/09/22 0:27,Light/Core,23/09/22 0:12,61,Apple Watch SE 2020
23/09/22 0:27,23/09/22 0:43,Deep,23/09/22 0:26,67,Apple Watch SE 2020
23/09/22 0:43,23/09/22 0:57,Light/Core,23/09/22 0:45,62,Apple Watch SE 2020
23/09/22 0:57,23/09/22 0:59,Deep,23/09/22 0:59,62,Apple Watch SE 2020
23/09/22 0:59,23/09/22 1:13,Light/Core,23/09/22 0:59,62,Apple Watch SE 2020
23/09/22 1:13,23/09/22 1:23,REM,23/09/22 1:13,63,Apple Watch SE 2020
23/09/22 1:23,23/09/22 1:36,Light/Core,23/09/22 1:25,61,Apple Watch SE 2020
23/09/22 1:36,23/09/22 1:58,Deep,23/09/22 1:34,64,Apple Watch SE 2020
23/09/22 1:58,23/09/22 2:20,Light/Core,23/09/22 2:01,62,Apple Watch SE 2020
23/09/22 2:20,23/09/22 2:21,Awake,23/09/22 2:21,62,Apple Watch SE 2020
23/09/22 2:21,23/09/22 2:55,Light/Core,23/09/22 2:21,62,Apple Watch SE 2020
23/09/22 2:55,23/09/22 3:27,REM,23/09/22 2:57,61,Apple Watch SE 2020
23/09/22 3:27,23/09/22 3:28,Light/Core,23/09/22 3:26,63,Apple Watch SE 2020
23/09/22 3:28,23/09/22 3:39,REM,23/09/22 3:30,61.1952,Apple Watch SE 2020
23/09/22 3:39,23/09/22 4:09,Light/Core,23/09/22 3:39,63,Apple Watch SE 2020
23/09/22 4:09,23/09/22 4:50,Deep,23/09/22 4:10,66,Apple Watch SE 2020
23/09/22 4:50,23/09/22 4:50,Light/Core,23/09/22 4:49,67,Apple Watch SE 2020
23/09/22 4:50,23/09/22 4:51,Awake,23/09/22 4:49,67,Apple Watch SE 2020
23/09/22 4:51,23/09/22 4:58,Light/Core,23/09/22 4:49,67,Apple Watch SE 2020
23/09/22 4:58,23/09/22 4:59,REM,23/09/22 4:59,62,Apple Watch SE 2020
23/09/22 4:59,23/09/22 5:00,Light/Core,23/09/22 4:59,62,Apple Watch SE 2020
23/09/22 5:00,23/09/22 5:03,REM,23/09/22 4:59,62,Apple Watch SE 2020
23/09/22 5:03,23/09/22 5:07,Light/Core,23/09/22 5:07,60,Apple Watch SE 2020
23/09/22 5:07,23/09/22 5:11,REM,23/09/22 5:07,60,Apple Watch SE 2020
23/09/22 5:11,23/09/22 6:13,Light/Core,23/09/22 5:10,58,Apple Watch SE 2020
23/09/22 6:13,23/09/22 6:23,REM,23/09/22 6:14,55,Apple Watch SE 2020
23/09/22 6:23,23/09/22 6:24,Awake,23/09/22 6:20,56,Apple Watch SE 2020
23/09/22 6:24,23/09/22 7:00,REM,23/09/22 6:27,60,Apple Watch SE 2020
23/09/22 7:00,23/09/22 7:26,Light/Core,23/09/22 7:00,65,Apple Watch SE 2020
24/09/22 0:08,24/09/22 0:12,Light/Core,24/09/22 0:10,78,Apple Watch SE 2020
24/09/22 0:12,24/09/22 0:14,Awake,24/09/22 0:10,78,Apple Watch SE 2020
24/09/22 0:14,24/09/22 0:29,Light/Core,24/09/22 0:15,77,Apple Watch SE 2020
24/09/22 0:29,24/09/22 0:32,Deep,24/09/22 0:31,71,Apple Watch SE 2020
24/09/22 0:32,24/09/22 0:36,Light/Core,24/09/22 0:31,71,Apple Watch SE 2020
24/09/22 0:36,24/09/22 0:42,Deep,24/09/22 0:39,73,Apple Watch SE 2020
24/09/22 0:42,24/09/22 0:47,Light/Core,24/09/22 0:39,73,Apple Watch SE 2020
24/09/22 0:47,24/09/22 1:05,Deep,24/09/22 0:49,73,Apple Watch SE 2020
24/09/22 1:05,24/09/22 1:15,Light/Core,24/09/22 1:08,72,Apple Watch SE 2020
24/09/22 1:15,24/09/22 1:33,REM,24/09/22 1:15,68,Apple Watch SE 2020
24/09/22 1:33,24/09/22 2:16,Light/Core,24/09/22 1:34,62,Apple Watch SE 2020
24/09/22 2:16,24/09/22 2:29,Deep,24/09/22 2:17,66,Apple Watch SE 2020
24/09/22 2:29,24/09/22 2:39,Light/Core,24/09/22 2:29,63,Apple Watch SE 2020
24/09/22 2:39,24/09/22 2:41,Deep,24/09/22 2:39,63,Apple Watch SE 2020
24/09/22 2:41,24/09/22 2:42,Light/Core,24/09/22 2:39,63,Apple Watch SE 2020
24/09/22 2:42,24/09/22 2:43,Awake,24/09/22 2:46,58,Apple Watch SE 2020
24/09/22 2:43,24/09/22 2:50,Light/Core,24/09/22 2:46,58,Apple Watch SE 2020
24/09/22 2:50,24/09/22 3:21,REM,24/09/22 2:49,59,Apple Watch SE 2020
24/09/22 3:21,24/09/22 4:30,Light/Core,24/09/22 3:19,59,Apple Watch SE 2020
24/09/22 4:30,24/09/22 4:50,REM,24/09/22 4:30,56,Apple Watch SE 2020
24/09/22 4:50,24/09/22 4:51,Awake,24/09/22 4:52,55,Apple Watch SE 2020
24/09/22 4:51,24/09/22 4:52,Light/Core,24/09/22 4:52,55,Apple Watch SE 2020
24/09/22 4:52,24/09/22 5:05,REM,24/09/22 4:52,55,Apple Watch SE 2020
24/09/22 5:05,24/09/22 6:09,Light/Core,24/09/22 5:06,59,Apple Watch SE 2020
24/09/22 6:09,24/09/22 6:27,REM,24/09/22 6:09,59,Apple Watch SE 2020
24/09/22 6:27,24/09/22 6:28,Light/Core,24/09/22 6:29,58,Apple Watch SE 2020
24/09/22 6:28,24/09/22 6:53,REM,24/09/22 6:29,58,Apple Watch SE 2020
24/09/22 6:53,24/09/22 7:19,Light/Core,24/09/22 6:54,60,Apple Watch SE 2020
24/09/22 7:19,24/09/22 7:20,Awake,24/09/22 7:19,63,Apple Watch SE 2020
24/09/22 7:20,24/09/22 7:25,Light/Core,24/09/22 7:19,63,Apple Watch SE 2020
24/09/22 23:21,24/09/22 23:24,Light/Core,24/09/22 23:20,66,Apple Watch SE 2020
24/09/22 23:24,24/09/22 23:26,Awake,24/09/22 23:27,66,Apple Watch SE 2020
24/09/22 23:26,24/09/22 23:27,Light/Core,24/09/22 23:27,66,Apple Watch SE 2020
24/09/22 23:27,24/09/22 23:28,Awake,24/09/22 23:27,66,Apple Watch SE 2020
24/09/22 23:28,25/09/22 0:13,Light/Core,24/09/22 23:27,66,Apple Watch SE 2020
25/09/22 0:13,25/09/22 0:14,Awake,25/09/22 0:15,59,Apple Watch SE 2020
25/09/22 0:14,25/09/22 1:08,Light/Core,25/09/22 0:15,59,Apple Watch SE 2020
25/09/22 1:08,25/09/22 1:44,REM,25/09/22 1:08,59,Apple Watch SE 2020
25/09/22 1:44,25/09/22 2:08,Light/Core,25/09/22 1:44,60,Apple Watch SE 2020
25/09/22 2:08,25/09/22 2:26,Deep,25/09/22 2:07,60,Apple Watch SE 2020
25/09/22 2:26,25/09/22 3:41,Light/Core,25/09/22 2:24,62,Apple Watch SE 2020
25/09/22 3:41,25/09/22 3:41,REM,25/09/22 3:40,59,Apple Watch SE 2020
25/09/22 3:41,25/09/22 3:47,Light/Core,25/09/22 3:40,59,Apple Watch SE 2020
25/09/22 3:47,25/09/22 4:16,REM,25/09/22 3:49,58,Apple Watch SE 2020
25/09/22 4:16,25/09/22 5:13,Light/Core,25/09/22 4:14,58,Apple Watch SE 2020
25/09/22 5:13,25/09/22 5:15,REM,25/09/22 5:14,57,Apple Watch SE 2020
25/09/22 5:15,25/09/22 5:16,Light/Core,25/09/22 5:14,57,Apple Watch SE 2020
25/09/22 5:16,25/09/22 5:17,REM,25/09/22 5:19,55,Apple Watch SE 2020
25/09/22 5:17,25/09/22 5:27,Light/Core,25/09/22 5:19,55,Apple Watch SE 2020
25/09/22 5:27,25/09/22 5:39,REM,25/09/22 5:28,58.626,Apple Watch SE 2020
25/09/22 5:39,25/09/22 5:40,Awake,25/09/22 5:39,58,Apple Watch SE 2020
25/09/22 5:40,25/09/22 5:42,REM,25/09/22 5:39,58,Apple Watch SE 2020
25/09/22 5:42,25/09/22 5:52,Awake,25/09/22 5:39,58,Apple Watch SE 2020
25/09/22 5:52,25/09/22 6:43,Light/Core,25/09/22 5:54,59,Apple Watch SE 2020
25/09/22 6:43,25/09/22 6:58,REM,25/09/22 6:44,61,Apple Watch SE 2020
25/09/22 6:58,25/09/22 7:03,Awake,25/09/22 6:59,64,Apple Watch SE 2020
25/09/22 7:03,25/09/22 7:06,Light/Core,25/09/22 7:04,57,Apple Watch SE 2020
25/09/22 7:06,25/09/22 7:09,REM,25/09/22 7:04,57,Apple Watch SE 2020
26/09/22 0:09,26/09/22 0:29,Light/Core,26/09/22 0:09,72,Apple Watch SE 2020
26/09/22 0:29,26/09/22 0:47,Deep,26/09/22 0:30,75,Apple Watch SE 2020
26/09/22 0:47,26/09/22 2:01,Light/Core,26/09/22 0:45,75,Apple Watch SE 2020
26/09/22 2:01,26/09/22 2:26,Deep,26/09/22 2:00,71,Apple Watch SE 2020
26/09/22 2:26,26/09/22 3:05,Light/Core,26/09/22 2:25,70,Apple Watch SE 2020
26/09/22 3:05,26/09/22 3:20,REM,26/09/22 3:06,61,Apple Watch SE 2020
26/09/22 3:20,26/09/22 3:21,Awake,26/09/22 3:20,62,Apple Watch SE 2020
26/09/22 3:21,26/09/22 3:23,Light/Core,26/09/22 3:20,62,Apple Watch SE 2020
26/09/22 3:23,26/09/22 3:43,REM,26/09/22 3:20,62,Apple Watch SE 2020
26/09/22 3:43,26/09/22 4:12,Light/Core,26/09/22 3:41,62,Apple Watch SE 2020
26/09/22 4:12,26/09/22 4:19,Deep,26/09/22 4:14,61,Apple Watch SE 2020
26/09/22 4:19,26/09/22 4:21,Light/Core,26/09/22 4:22,60,Apple Watch SE 2020
26/09/22 4:21,26/09/22 4:23,Awake,26/09/22 4:22,60,Apple Watch SE 2020
26/09/22 4:23,26/09/22 5:14,Light/Core,26/09/22 4:22,60,Apple Watch SE 2020
26/09/22 5:14,26/09/22 5:16,Awake,26/09/22 5:18,60,Apple Watch SE 2020
26/09/22 5:16,26/09/22 5:36,Light/Core,26/09/22 5:18,60,Apple Watch SE 2020
26/09/22 5:36,26/09/22 5:59,REM,26/09/22 5:36,60,Apple Watch SE 2020
26/09/22 5:59,26/09/22 6:42,Light/Core,26/09/22 6:00,58,Apple Watch SE 2020
26/09/22 6:42,26/09/22 6:43,Awake,26/09/22 6:40,63,Apple Watch SE 2020
26/09/22 6:43,26/09/22 6:49,Light/Core,26/09/22 6:40,63,Apple Watch SE 2020
26/09/22 6:49,26/09/22 6:51,Awake,26/09/22 6:50,59,Apple Watch SE 2020
26/09/22 6:51,26/09/22 6:57,Light/Core,26/09/22 6:50,59,Apple Watch SE 2020
26/09/22 6:57,26/09/22 7:00,Awake,26/09/22 6:57,59,Apple Watch SE 2020
26/09/22 7:00,26/09/22 7:03,Light/Core,26/09/22 7:02,58,Apple Watch SE 2020
27/09/22 0:51,27/09/22 1:07,Light/Core,27/09/22 0:51,64,Apple Watch SE 2020
27/09/22 1:07,27/09/22 1:15,Deep,27/09/22 1:05,69,Apple Watch SE 2020
27/09/22 1:15,27/09/22 1:42,Light/Core,27/09/22 1:17,63,Apple Watch SE 2020
27/09/22 1:42,27/09/22 1:42,Awake,27/09/22 1:42,68,Apple Watch SE 2020
27/09/22 1:42,27/09/22 2:01,Light/Core,27/09/22 1:42,68,Apple Watch SE 2020
27/09/22 2:01,27/09/22 2:10,Deep,27/09/22 2:00,72,Apple Watch SE 2020
27/09/22 2:10,27/09/22 2:28,Light/Core,27/09/22 2:10,72,Apple Watch SE 2020
27/09/22 2:28,27/09/22 2:35,REM,27/09/22 2:27,64,Apple Watch SE 2020
27/09/22 2:35,27/09/22 2:36,Awake,27/09/22 2:37,70,Apple Watch SE 2020
27/09/22 2:36,27/09/22 3:01,REM,27/09/22 2:37,70,Apple Watch SE 2020
27/09/22 3:01,27/09/22 3:21,Light/Core,27/09/22 3:00,61,Apple Watch SE 2020
27/09/22 3:21,27/09/22 3:41,Awake,27/09/22 3:20,69,Apple Watch SE 2020
27/09/22 3:41,27/09/22 3:42,Light/Core,27/09/22 3:40,64,Apple Watch SE 2020
27/09/22 3:42,27/09/22 3:44,Awake,27/09/22 3:40,64,Apple Watch SE 2020
27/09/22 3:44,27/09/22 4:07,Light/Core,27/09/22 3:45,62,Apple Watch SE 2020
27/09/22 4:07,27/09/22 4:23,Deep,27/09/22 4:05,68,Apple Watch SE 2020
27/09/22 4:23,27/09/22 4:52,Light/Core,27/09/22 4:27,62,Apple Watch SE 2020
27/09/22 4:52,27/09/22 4:53,REM,27/09/22 4:50,61,Apple Watch SE 2020
27/09/22 4:53,27/09/22 4:56,Light/Core,27/09/22 4:56,62,Apple Watch SE 2020
27/09/22 4:56,27/09/22 5:25,REM,27/09/22 4:56,62,Apple Watch SE 2020
27/09/22 5:25,27/09/22 6:02,Light/Core,27/09/22 5:26,65,Apple Watch SE 2020
27/09/22 6:02,27/09/22 6:05,Awake,27/09/22 6:00,68,Apple Watch SE 2020
27/09/22 6:05,27/09/22 6:07,Light/Core,27/09/22 6:08,65,Apple Watch SE 2020
27/09/22 6:07,27/09/22 6:09,Awake,27/09/22 6:08,65,Apple Watch SE 2020
27/09/22 6:09,27/09/22 6:23,Light/Core,27/09/22 6:11,65,Apple Watch SE 2020
27/09/22 6:23,27/09/22 6:25,REM,27/09/22 6:25,66,Apple Watch SE 2020
27/09/22 6:25,27/09/22 6:29,Awake,27/09/22 6:25,66,Apple Watch SE 2020
27/09/22 6:29,27/09/22 6:45,Light/Core,27/09/22 6:25,66,Apple Watch SE 2020
27/09/22 6:45,27/09/22 6:47,Awake,27/09/22 6:46,63,Apple Watch SE 2020
27/09/22 6:47,27/09/22 7:21,Light/Core,27/09/22 6:46,63,Apple Watch SE 2020
27/09/22 7:21,27/09/22 7:22,Awake,27/09/22 7:20,66,Apple Watch SE 2020
27/09/22 7:22,27/09/22 8:04,Light/Core,27/09/22 7:24,63,Apple Watch SE 2020
27/09/22 8:04,27/09/22 8:07,Deep,27/09/22 8:04,68,Apple Watch SE 2020
28/09/22 0:06,28/09/22 0:07,Light/Core,28/09/22 0:06,64,Apple Watch SE 2020
28/09/22 0:07,28/09/22 0:12,Awake,28/09/22 0:06,64,Apple Watch SE 2020
28/09/22 0:12,28/09/22 0:27,Light/Core,28/09/22 0:09,67,Apple Watch SE 2020
28/09/22 0:27,28/09/22 0:50,Deep,28/09/22 0:24,61,Apple Watch SE 2020
28/09/22 0:50,28/09/22 1:32,Light/Core,28/09/22 0:49,66,Apple Watch SE 2020
28/09/22 1:32,28/09/22 2:21,REM,28/09/22 1:31,76,Apple Watch SE 2020
28/09/22 2:21,28/09/22 2:36,Light/Core,28/09/22 2:20,62,Apple Watch SE 2020
28/09/22 2:36,28/09/22 3:02,Deep,28/09/22 2:36,64,Apple Watch SE 2020
28/09/22 3:02,28/09/22 3:04,Light/Core,28/09/22 3:00,68,Apple Watch SE 2020
28/09/22 3:04,28/09/22 3:05,Awake,28/09/22 3:05,62,Apple Watch SE 2020
28/09/22 3:05,28/09/22 3:20,Light/Core,28/09/22 3:05,62,Apple Watch SE 2020
28/09/22 3:20,28/09/22 3:22,Awake,28/09/22 3:20,61,Apple Watch SE 2020
28/09/22 3:22,28/09/22 3:55,Light/Core,28/09/22 3:20,61,Apple Watch SE 2020
28/09/22 3:55,28/09/22 4:04,REM,28/09/22 3:56,62,Apple Watch SE 2020
28/09/22 4:04,28/09/22 4:05,Awake,28/09/22 4:05,63,Apple Watch SE 2020
28/09/22 4:05,28/09/22 4:08,Light/Core,28/09/22 4:05,63,Apple Watch SE 2020
28/09/22 4:08,28/09/22 4:09,REM,28/09/22 4:09,66,Apple Watch SE 2020
28/09/22 4:09,28/09/22 5:05,Light/Core,28/09/22 4:09,66,Apple Watch SE 2020
28/09/22 5:05,28/09/22 5:06,Awake,28/09/22 5:04,64,Apple Watch SE 2020
28/09/22 5:06,28/09/22 5:14,Light/Core,28/09/22 5:04,64,Apple Watch SE 2020
28/09/22 5:14,28/09/22 6:03,REM,28/09/22 5:15,60,Apple Watch SE 2020
28/09/22 6:03,28/09/22 6:06,Light/Core,28/09/22 6:06,61,Apple Watch SE 2020
28/09/22 6:06,28/09/22 6:16,REM,28/09/22 6:06,61,Apple Watch SE 2020
28/09/22 6:16,28/09/22 6:18,Light/Core,28/09/22 6:14,63,Apple Watch SE 2020
28/09/22 6:18,28/09/22 6:23,REM,28/09/22 6:20,60,Apple Watch SE 2020
28/09/22 6:23,28/09/22 7:05,Light/Core,28/09/22 6:24,60,Apple Watch SE 2020
28/09/22 7:05,28/09/22 7:08,Awake,28/09/22 7:05,63,Apple Watch SE 2020
28/09/22 7:08,28/09/22 7:10,Light/Core,28/09/22 7:10,63,Apple Watch SE 2020
29/09/22 0:06,29/09/22 0:25,Light/Core,29/09/22 0:08,66,Apple Watch SE 2020
29/09/22 0:25,29/09/22 0:30,Deep,29/09/22 0:23,67,Apple Watch SE 2020
29/09/22 0:30,29/09/22 0:48,Light/Core,29/09/22 0:30,62,Apple Watch SE 2020
29/09/22 0:48,29/09/22 0:58,Deep,29/09/22 0:51,66,Apple Watch SE 2020
29/09/22 0:58,29/09/22 1:26,Light/Core,29/09/22 0:59,66,Apple Watch SE 2020
29/09/22 1:26,29/09/22 1:27,Awake,29/09/22 1:28,64,Apple Watch SE 2020
29/09/22 1:27,29/09/22 1:51,Light/Core,29/09/22 1:28,64,Apple Watch SE 2020
29/09/22 1:51,29/09/22 1:59,Deep,29/09/22 1:53,65,Apple Watch SE 2020
29/09/22 1:59,29/09/22 2:10,Light/Core,29/09/22 1:58,63,Apple Watch SE 2020
29/09/22 2:10,29/09/22 2:23,Deep,29/09/22 2:08,63,Apple Watch SE 2020
29/09/22 2:23,29/09/22 2:37,Light/Core,29/09/22 2:25,62,Apple Watch SE 2020
29/09/22 2:37,29/09/22 2:39,Deep,29/09/22 2:39,63,Apple Watch SE 2020
29/09/22 2:39,29/09/22 3:27,Light/Core,29/09/22 2:39,63,Apple Watch SE 2020
29/09/22 3:27,29/09/22 3:49,REM,29/09/22 3:28,60.7124,Apple Watch SE 2020
29/09/22 3:49,29/09/22 4:18,Light/Core,29/09/22 3:50,61,Apple Watch SE 2020
29/09/22 4:18,29/09/22 4:27,Deep,29/09/22 4:18,62,Apple Watch SE 2020
29/09/22 4:27,29/09/22 4:58,Light/Core,29/09/22 4:28,61,Apple Watch SE 2020
29/09/22 4:58,29/09/22 5:09,REM,29/09/22 4:58,62,Apple Watch SE 2020
29/09/22 5:09,29/09/22 5:34,Light/Core,29/09/22 5:12,71,Apple Watch SE 2020
29/09/22 5:34,29/09/22 5:55,REM,29/09/22 5:34,59,Apple Watch SE 2020
29/09/22 5:55,29/09/22 6:50,Light/Core,29/09/22 5:53,60,Apple Watch SE 2020
29/09/22 6:50,29/09/22 6:51,Awake,29/09/22 6:49,53,Apple Watch SE 2020
29/09/22 6:51,29/09/22 7:04,Light/Core,29/09/22 6:49,53,Apple Watch SE 2020
29/09/22 7:04,29/09/22 7:06,Awake,29/09/22 7:03,62,Apple Watch SE 2020
29/09/22 7:06,29/09/22 7:07,Light/Core,29/09/22 7:03,62,Apple Watch SE 2020
29/09/22 7:07,29/09/22 7:13,REM,29/09/22 7:10,59,Apple Watch SE 2020
30/09/22 0:15,30/09/22 0:19,Light/Core,30/09/22 0:15,72,Apple Watch SE 2020
30/09/22 0:19,30/09/22 0:21,Awake,30/09/22 0:17,64,Apple Watch SE 2020
30/09/22 0:21,30/09/22 0:36,Light/Core,30/09/22 0:22,60,Apple Watch SE 2020
30/09/22 0:36,30/09/22 0:44,Deep,30/09/22 0:35,63,Apple Watch SE 2020
30/09/22 0:44,30/09/22 0:44,Awake,30/09/22 0:47,63,Apple Watch SE 2020
30/09/22 0:44,30/09/22 0:51,Light/Core,30/09/22 0:47,63,Apple Watch SE 2020
30/09/22 0:51,30/09/22 1:04,Deep,30/09/22 0:53,68,Apple Watch SE 2020
30/09/22 1:04,30/09/22 1:07,Light/Core,30/09/22 1:02,68,Apple Watch SE 2020
30/09/22 1:07,30/09/22 1:27,Deep,30/09/22 1:08,68,Apple Watch SE 2020
30/09/22 1:27,30/09/22 2:09,Light/Core,30/09/22 1:28,60,Apple Watch SE 2020
30/09/22 2:09,30/09/22 2:42,REM,30/09/22 2:07,59,Apple Watch SE 2020
30/09/22 2:42,30/09/22 3:10,Light/Core,30/09/22 2:43,57,Apple Watch SE 2020
30/09/22 3:10,30/09/22 3:20,Deep,30/09/22 3:10,64,Apple Watch SE 2020
30/09/22 3:20,30/09/22 3:52,Light/Core,30/09/22 3:18,61,Apple Watch SE 2020
30/09/22 3:52,30/09/22 3:53,REM,30/09/22 3:53,58,Apple Watch SE 2020
30/09/22 3:53,30/09/22 3:55,Light/Core,30/09/22 3:53,58,Apple Watch SE 2020
30/09/22 3:55,30/09/22 4:14,REM,30/09/22 3:53,58,Apple Watch SE 2020
30/09/22 4:14,30/09/22 4:16,Light/Core,30/09/22 4:13,70,Apple Watch SE 2020
30/09/22 4:16,30/09/22 4:16,REM,30/09/22 4:13,70,Apple Watch SE 2020
30/09/22 4:16,30/09/22 4:17,Light/Core,30/09/22 4:13,70,Apple Watch SE 2020
30/09/22 4:17,30/09/22 4:17,Awake,30/09/22 4:20,57,Apple Watch SE 2020
30/09/22 4:17,30/09/22 4:40,Light/Core,30/09/22 4:20,57,Apple Watch SE 2020
30/09/22 4:40,30/09/22 4:51,REM,30/09/22 4:41,57,Apple Watch SE 2020
30/09/22 4:51,30/09/22 4:52,Awake,30/09/22 4:53,57,Apple Watch SE 2020
30/09/22 4:52,30/09/22 5:40,Light/Core,30/09/22 4:53,57,Apple Watch SE 2020
30/09/22 5:40,30/09/22 5:50,Deep,30/09/22 5:37,62,Apple Watch SE 2020
30/09/22 5:50,30/09/22 6:08,Light/Core,30/09/22 5:52,59,Apple Watch SE 2020
30/09/22 6:08,30/09/22 6:09,REM,30/09/22 6:08,56,Apple Watch SE 2020
30/09/22 6:09,30/09/22 6:11,Light/Core,30/09/22 6:08,56,Apple Watch SE 2020
30/09/22 6:11,30/09/22 6:12,REM,30/09/22 6:13,58,Apple Watch SE 2020
30/09/22 6:12,30/09/22 6:14,Light/Core,30/09/22 6:13,58,Apple Watch SE 2020
30/09/22 6:14,30/09/22 6:15,REM,30/09/22 6:13,58,Apple Watch SE 2020
30/09/22 6:15,30/09/22 6:16,Light/Core,30/09/22 6:13,58,Apple Watch SE 2020
